geo_name,date_year,date_month,vessel_type,total,ships_from_ukraine,ships_from_russia,ships_through_suez,ships_through_bosphorus,longitude,latitude,iso2,date
DORALEH (DJ),2019,12,Cargo,101,8,3,30,15,43.083333,11.6,DJ,2019-12-01
DJIBOUTI (DJ),2019,12,Tanker,4,0,0,1,0,43.133333,11.6,DJ,2019-12-01
DORALEH (DJ),2019,12,Tanker,38,2,2,6,3,43.083333,11.6,DJ,2019-12-01
AIN SUKHNA TERMINAL (EG),2019,12,Cargo,79,9,6,52,17,32.366667,29.583333,EG,2019-12-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2019,12,Cargo,177,27,25,8,63,29.833333,31.166667,EG,2019-12-01
AS SUWAYS (EG),2019,12,Cargo,496,52,24,312,95,32.55,29.966667,EG,2019-12-01
BUR SAFAGA (EG),2019,12,Cargo,14,2,2,2,2,33.95,26.733333,EG,2019-12-01
BUR SAID (PORT SAID) (EG),2019,12,Cargo,672,92,39,465,159,32.3,31.266667,EG,2019-12-01
DAMIETTA (EG),2019,12,Cargo,112,23,22,13,48,31.75,31.483333,EG,2019-12-01
EAST ZEIT TERMINAL (EG),2019,12,Cargo,15,3,2,5,6,33.6,27.85,EG,2019-12-01
EL ISMAILIYA (EG),2019,12,Cargo,267,53,21,200,89,32.283333,30.583333,EG,2019-12-01
EL MAADIYA (EG),2019,12,Cargo,148,33,15,6,56,30.15,31.266667,EG,2019-12-01
EL-ADABIYA (EG),2019,12,Cargo,106,11,7,64,22,32.466667,29.866667,EG,2019-12-01
NUWEIBA EL MUZEIMA (EG),2019,12,Cargo,14,1,0,9,2,34.65,28.966667,EG,2019-12-01
RAS ABU ZANIMAH (EG),2019,12,Cargo,44,4,4,26,10,33.116667,29.033333,EG,2019-12-01
RAS GHARIB (EG),2019,12,Cargo,68,8,6,47,16,33.1,28.35,EG,2019-12-01
RAS SHUKHIER (EG),2019,12,Cargo,75,9,7,46,19,33.283333,28.133333,EG,2019-12-01
RAS SUDR (EG),2019,12,Cargo,3,0,0,3,0,32.7,29.583333,EG,2019-12-01
SHARM EL SHEIKH (EG),2019,12,Cargo,10,0,1,6,1,34.283333,27.85,EG,2019-12-01
SIDI KERIR (KURAYR) (EG),2019,12,Cargo,7,0,1,2,1,29.616667,31.1,EG,2019-12-01
WADI FEIRAN (EG),2019,12,Cargo,60,9,4,41,15,33.2,28.75,EG,2019-12-01
ZAFARANA TERMINAL (EG),2019,12,Cargo,81,12,6,53,20,32.683333,29.166667,EG,2019-12-01
ZEIT BAY LPG TERMINAL (EG),2019,12,Cargo,74,10,8,46,21,33.566667,27.8,EG,2019-12-01
ZEIT BAY TERMINAL (EG),2019,12,Cargo,5,1,0,3,1,33.6,27.833333,EG,2019-12-01
AIN SUKHNA TERMINAL (EG),2019,12,Tanker,46,0,5,24,6,32.366667,29.583333,EG,2019-12-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2019,12,Tanker,67,1,21,7,30,29.833333,31.166667,EG,2019-12-01
AS SUWAYS (EG),2019,12,Tanker,335,8,18,168,36,32.55,29.966667,EG,2019-12-01
BUR SAID (PORT SAID) (EG),2019,12,Tanker,283,13,30,180,51,32.3,31.266667,EG,2019-12-01
DAMIETTA (EG),2019,12,Tanker,7,1,1,2,3,31.75,31.483333,EG,2019-12-01
EAST ZEIT TERMINAL (EG),2019,12,Tanker,2,0,0,2,0,33.6,27.85,EG,2019-12-01
EL HAMRA OIL TERMINAL (EG),2019,12,Tanker,3,0,0,2,0,28.866667,30.983333,EG,2019-12-01
EL ISMAILIYA (EG),2019,12,Tanker,95,6,12,70,19,32.283333,30.583333,EG,2019-12-01
EL MAADIYA (EG),2019,12,Tanker,11,0,1,4,2,30.15,31.266667,EG,2019-12-01
EL-ADABIYA (EG),2019,12,Tanker,47,0,4,21,6,32.466667,29.866667,EG,2019-12-01
NUWEIBA EL MUZEIMA (EG),2019,12,Tanker,1,0,0,0,0,34.65,28.966667,EG,2019-12-01
RAS ABU ZANIMAH (EG),2019,12,Tanker,19,0,0,9,1,33.116667,29.033333,EG,2019-12-01
RAS GHARIB (EG),2019,12,Tanker,21,0,4,12,5,33.1,28.35,EG,2019-12-01
RAS SHUKHIER (EG),2019,12,Tanker,25,0,3,12,4,33.283333,28.133333,EG,2019-12-01
RAS SUDR (EG),2019,12,Tanker,1,0,0,0,0,32.7,29.583333,EG,2019-12-01
SHARM EL SHEIKH (EG),2019,12,Tanker,1,0,0,0,0,34.283333,27.85,EG,2019-12-01
SIDI KERIR (KURAYR) (EG),2019,12,Tanker,4,0,0,1,0,29.616667,31.1,EG,2019-12-01
WADI FEIRAN (EG),2019,12,Tanker,19,0,3,11,4,33.2,28.75,EG,2019-12-01
ZAFARANA TERMINAL (EG),2019,12,Tanker,26,0,4,14,5,32.683333,29.166667,EG,2019-12-01
ZEIT BAY LPG TERMINAL (EG),2019,12,Tanker,24,0,3,12,4,33.566667,27.8,EG,2019-12-01
ZEIT BAY TERMINAL (EG),2019,12,Tanker,3,0,1,2,1,33.6,27.833333,EG,2019-12-01
KILIFI (KE),2019,12,Cargo,2,0,0,0,0,39.866667,-3.633333,KE,2019-12-01
LAMU (KE),2019,12,Cargo,2,0,0,0,0,40.9,-2.266667,KE,2019-12-01
MOMBASA (KE),2019,12,Cargo,89,2,0,12,4,39.666667,-4.066667,KE,2019-12-01
KILIFI (KE),2019,12,Tanker,1,0,0,0,0,39.866667,-3.633333,KE,2019-12-01
MOMBASA (KE),2019,12,Tanker,23,0,0,2,0,39.666667,-4.066667,KE,2019-12-01
BEIRA (MZ),2019,12,Cargo,34,0,0,1,0,34.833333,-19.833333,MZ,2019-12-01
CHINDE (MZ),2019,12,Cargo,1,0,0,0,0,36.5,-18.566667,MZ,2019-12-01
IBO (MZ),2019,12,Cargo,1,0,0,0,0,40.616667,-12.333333,MZ,2019-12-01
INHAMBANE (MZ),2019,12,Cargo,1,0,0,0,0,35.4,-23.916667,MZ,2019-12-01
MAPUTO (MZ),2019,12,Cargo,46,0,0,2,0,32.583333,-25.966667,MZ,2019-12-01
MOCAMBIQUE (MZ),2019,12,Cargo,4,0,0,0,0,40.733333,-15.033333,MZ,2019-12-01
NACALA (MZ),2019,12,Cargo,19,0,0,0,0,40.666667,-14.533333,MZ,2019-12-01
PEBANE (MZ),2019,12,Cargo,3,0,0,0,0,38.15,-17.266667,MZ,2019-12-01
PEMBA (MZ),2019,12,Cargo,3,0,0,0,0,40.5,-12.966667,MZ,2019-12-01
PORTO BELO (MZ),2019,12,Cargo,1,0,0,0,0,37.183333,-17.7,MZ,2019-12-01
QUELIMANE (MZ),2019,12,Cargo,3,0,0,0,0,36.883333,-17.883333,MZ,2019-12-01
BEIRA (MZ),2019,12,Tanker,11,0,0,0,0,34.833333,-19.833333,MZ,2019-12-01
MAPUTO (MZ),2019,12,Tanker,13,0,0,0,0,32.583333,-25.966667,MZ,2019-12-01
MOCAMBIQUE (MZ),2019,12,Tanker,2,0,0,0,0,40.733333,-15.033333,MZ,2019-12-01
NACALA (MZ),2019,12,Tanker,8,0,0,0,0,40.666667,-14.533333,MZ,2019-12-01
PEMBA (MZ),2019,12,Tanker,2,0,0,0,0,40.5,-12.966667,MZ,2019-12-01
ANAPA (RU),2019,12,Cargo,3,1,3,0,2,37.316667,44.883333,RU,2019-12-01
AZOV (RU),2019,12,Cargo,166,93,166,0,115,39.433333,47.1,RU,2019-12-01
GELENDZHIK (RU),2019,12,Cargo,15,6,15,0,12,38.066667,44.55,RU,2019-12-01
KAVKAZ OIL TERMINAL (RU),2019,12,Cargo,505,238,505,8,389,36.65,45.333333,RU,2019-12-01
NOVOROSSIYSK (RU),2019,12,Cargo,194,58,194,15,183,37.783333,44.716667,RU,2019-12-01
ROSTOV-NA-DONU (RU),2019,12,Cargo,224,95,224,0,161,39.716667,47.166667,RU,2019-12-01
TAGANROG (RU),2019,12,Cargo,187,97,187,0,136,38.95,47.2,RU,2019-12-01
TEMRYUK (RU),2019,12,Cargo,34,14,34,0,28,37.35,45.35,RU,2019-12-01
TUAPSE (RU),2019,12,Cargo,46,9,46,4,33,39.066667,44.1,RU,2019-12-01
YEYSK (RU),2019,12,Cargo,159,108,159,0,121,38.266667,46.733333,RU,2019-12-01
ANAPA (RU),2019,12,Tanker,7,4,7,0,2,37.316667,44.883333,RU,2019-12-01
AZOV (RU),2019,12,Tanker,41,17,41,0,12,39.433333,47.1,RU,2019-12-01
GELENDZHIK (RU),2019,12,Tanker,9,2,9,0,6,38.066667,44.55,RU,2019-12-01
KAVKAZ OIL TERMINAL (RU),2019,12,Tanker,174,46,174,5,87,36.65,45.333333,RU,2019-12-01
NOVOROSSIYSK (RU),2019,12,Tanker,156,16,156,16,126,37.783333,44.716667,RU,2019-12-01
ROSTOV-NA-DONU (RU),2019,12,Tanker,76,22,76,0,29,39.716667,47.166667,RU,2019-12-01
SOCHI (RU),2019,12,Tanker,1,1,1,0,0,39.733333,43.583333,RU,2019-12-01
TAGANROG (RU),2019,12,Tanker,50,20,50,0,15,38.95,47.2,RU,2019-12-01
TEMRYUK (RU),2019,12,Tanker,27,8,27,0,16,37.35,45.35,RU,2019-12-01
TUAPSE (RU),2019,12,Tanker,52,4,52,3,44,39.066667,44.1,RU,2019-12-01
YEYSK (RU),2019,12,Tanker,24,12,24,0,11,38.266667,46.733333,RU,2019-12-01
AL KHAIR OIL TERMINAL (SD),2019,12,Cargo,38,0,1,8,2,37.25,19.583333,SD,2019-12-01
BESHAYER OIL TERMINAL (SD),2019,12,Cargo,10,0,0,0,0,37.316667,19.4,SD,2019-12-01
SAWAKIN HARBOR (SD),2019,12,Cargo,3,0,0,0,0,37.35,19.133333,SD,2019-12-01
AL KHAIR OIL TERMINAL (SD),2019,12,Tanker,19,1,2,8,4,37.25,19.583333,SD,2019-12-01
BESHAYER OIL TERMINAL (SD),2019,12,Tanker,2,0,0,1,1,37.316667,19.4,SD,2019-12-01
Suez (EG),2019,12,Cargo,619,73,30,619,130,32.355877,30.44337,Suez Canal,2019-12-01
Suez (EG),2019,12,Tanker,253,9,23,253,36,32.355877,30.44337,Suez Canal,2019-12-01
CHAKE CHAKE (TZ),2019,12,Cargo,9,0,0,2,0,39.766667,-5.25,TZ,2019-12-01
DAR ES SALAAM (TZ),2019,12,Cargo,3,0,0,0,0,39.3,-6.816667,TZ,2019-12-01
MIKINDANI (TZ),2019,12,Cargo,5,0,0,0,0,40.133333,-10.266667,TZ,2019-12-01
MJIMWEMA TERMINAL (TZ),2019,12,Cargo,68,0,2,6,4,39.366667,-6.816667,TZ,2019-12-01
MTWARA (TZ),2019,12,Cargo,4,0,0,0,0,40.2,-10.266667,TZ,2019-12-01
TANGA (TZ),2019,12,Cargo,4,0,0,0,0,39.116667,-5.083333,TZ,2019-12-01
ZANZIBAR (TZ),2019,12,Cargo,8,0,0,0,0,39.183333,-6.166667,TZ,2019-12-01
MIKINDANI (TZ),2019,12,Tanker,1,0,0,0,0,40.133333,-10.266667,TZ,2019-12-01
MJIMWEMA TERMINAL (TZ),2019,12,Tanker,14,0,0,2,0,39.366667,-6.816667,TZ,2019-12-01
TANGA (TZ),2019,12,Tanker,3,0,0,0,0,39.116667,-5.083333,TZ,2019-12-01
ZANZIBAR (TZ),2019,12,Tanker,5,0,0,0,0,39.183333,-6.166667,TZ,2019-12-01
ALUSHTA (UA),2019,12,Cargo,10,10,10,0,8,34.416667,44.683333,UA,2019-12-01
BALAKLAVA (UA),2019,12,Cargo,14,14,13,1,13,33.6,44.5,UA,2019-12-01
BELGOROD-DNESTROVSKY (UA),2019,12,Cargo,1,1,0,0,1,30.366667,46.183333,UA,2019-12-01
BERDYANSK (UA),2019,12,Cargo,44,44,42,1,41,36.783333,46.75,UA,2019-12-01
DNIPRO-BUZKYY (UA),2019,12,Cargo,73,73,13,2,58,31.883333,46.733333,UA,2019-12-01
FEODOSIYA (UA),2019,12,Cargo,4,4,4,0,2,35.433333,45.016667,UA,2019-12-01
ILLICHIVSK (UA),2019,12,Cargo,207,207,33,41,192,30.65,46.3,UA,2019-12-01
IZMAYIL (UA),2019,12,Cargo,96,96,19,0,68,28.85,45.333333,UA,2019-12-01
KERCH (UA),2019,12,Cargo,79,79,79,1,69,36.483333,45.35,UA,2019-12-01
KHERSON (UA),2019,12,Cargo,100,100,18,1,78,32.6,46.616667,UA,2019-12-01
KHORLY (UA),2019,12,Cargo,1,1,0,0,0,33.283333,46.083333,UA,2019-12-01
MARIUPOL (UA),2019,12,Cargo,141,141,141,0,116,37.566667,47.083333,UA,2019-12-01
MYKOLAYIV (UA),2019,12,Cargo,127,127,25,5,116,31.983333,46.95,UA,2019-12-01
ODESA (UA),2019,12,Cargo,101,101,17,14,94,30.733333,46.483333,UA,2019-12-01
RENI (UA),2019,12,Cargo,90,90,16,0,59,28.3,45.433333,UA,2019-12-01
SEVASTOPOL (UA),2019,12,Cargo,8,8,6,0,5,33.533333,44.616667,UA,2019-12-01
SUDAK (UA),2019,12,Cargo,12,12,12,0,7,34.983333,44.85,UA,2019-12-01
UST-DUNAISK (UA),2019,12,Cargo,19,19,5,0,14,29.7,45.466667,UA,2019-12-01
YALTA (UA),2019,12,Cargo,33,33,33,1,27,34.166667,44.483333,UA,2019-12-01
YEVPATORIYA (UA),2019,12,Cargo,1,1,1,0,1,33.383333,45.2,UA,2019-12-01
YUZHNYY (UA),2019,12,Cargo,230,230,46,29,215,31.016667,46.6,UA,2019-12-01
ALUSHTA (UA),2019,12,Tanker,1,1,1,0,1,34.416667,44.683333,UA,2019-12-01
BALAKLAVA (UA),2019,12,Tanker,1,1,1,0,0,33.6,44.5,UA,2019-12-01
DNIPRO-BUZKYY (UA),2019,12,Tanker,4,4,1,0,1,31.883333,46.733333,UA,2019-12-01
ILLICHIVSK (UA),2019,12,Tanker,22,22,8,2,19,30.65,46.3,UA,2019-12-01
IZMAYIL (UA),2019,12,Tanker,7,7,2,0,6,28.85,45.333333,UA,2019-12-01
KERCH (UA),2019,12,Tanker,26,26,26,0,8,36.483333,45.35,UA,2019-12-01
KHERSON (UA),2019,12,Tanker,6,6,0,0,0,32.6,46.616667,UA,2019-12-01
MARIUPOL (UA),2019,12,Tanker,20,20,20,0,6,37.566667,47.083333,UA,2019-12-01
MYKOLAYIV (UA),2019,12,Tanker,16,16,2,4,11,31.983333,46.95,UA,2019-12-01
ODESA (UA),2019,12,Tanker,11,11,2,0,10,30.733333,46.483333,UA,2019-12-01
RENI (UA),2019,12,Tanker,10,10,4,0,5,28.3,45.433333,UA,2019-12-01
SEVASTOPOL (UA),2019,12,Tanker,1,1,1,0,0,33.533333,44.616667,UA,2019-12-01
YALTA (UA),2019,12,Tanker,2,2,2,0,0,34.166667,44.483333,UA,2019-12-01
YUZHNYY (UA),2019,12,Tanker,23,23,4,1,16,31.016667,46.6,UA,2019-12-01
Bosphorus (TR),2020,1,Cargo,1384,716,638,112,1384,29.07183305,41.11833286,Bosphorus Strait,2020-01-01
Bosphorus (TR),2020,1,Tanker,462,85,296,39,462,29.07183305,41.11833286,Bosphorus Strait,2020-01-01
DJIBOUTI (DJ),2020,1,Cargo,7,1,1,1,2,43.133333,11.6,DJ,2020-01-01
DORALEH (DJ),2020,1,Cargo,182,12,6,25,15,43.083333,11.6,DJ,2020-01-01
DJIBOUTI (DJ),2020,1,Tanker,3,0,0,0,0,43.133333,11.6,DJ,2020-01-01
DORALEH (DJ),2020,1,Tanker,81,1,0,7,0,43.083333,11.6,DJ,2020-01-01
AIN SUKHNA TERMINAL (EG),2020,1,Cargo,30,4,1,11,5,32.366667,29.583333,EG,2020-01-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2020,1,Cargo,227,41,35,9,78,29.833333,31.166667,EG,2020-01-01
AL QUSAYR (EG),2020,1,Cargo,1,0,0,1,0,34.283333,26.1,EG,2020-01-01
AS SUWAYS (EG),2020,1,Cargo,684,58,36,344,115,32.55,29.966667,EG,2020-01-01
BUR SAFAGA (EG),2020,1,Cargo,16,1,3,6,2,33.95,26.733333,EG,2020-01-01
BUR SAID (PORT SAID) (EG),2020,1,Cargo,764,97,49,457,176,32.3,31.266667,EG,2020-01-01
DAMIETTA (EG),2020,1,Cargo,148,22,21,25,47,31.75,31.483333,EG,2020-01-01
EAST ZEIT TERMINAL (EG),2020,1,Cargo,2,0,0,1,0,33.6,27.85,EG,2020-01-01
EL HAMRA OIL TERMINAL (EG),2020,1,Cargo,5,1,0,2,3,28.866667,30.983333,EG,2020-01-01
EL ISMAILIYA (EG),2020,1,Cargo,256,43,22,173,82,32.283333,30.583333,EG,2020-01-01
EL MAADIYA (EG),2020,1,Cargo,223,35,31,9,77,30.15,31.266667,EG,2020-01-01
EL-ADABIYA (EG),2020,1,Cargo,56,4,3,26,8,32.466667,29.866667,EG,2020-01-01
NUWEIBA EL MUZEIMA (EG),2020,1,Cargo,7,1,0,1,2,34.65,28.966667,EG,2020-01-01
RAS ABU ZANIMAH (EG),2020,1,Cargo,9,1,0,3,1,33.116667,29.033333,EG,2020-01-01
RAS GHARIB (EG),2020,1,Cargo,12,0,0,5,1,33.1,28.35,EG,2020-01-01
RAS SHUKHIER (EG),2020,1,Cargo,9,0,0,1,0,33.283333,28.133333,EG,2020-01-01
RAS SUDR (EG),2020,1,Cargo,1,0,0,1,0,32.7,29.583333,EG,2020-01-01
SHARM EL SHEIKH (EG),2020,1,Cargo,3,0,0,1,0,34.283333,27.85,EG,2020-01-01
SIDI KERIR (KURAYR) (EG),2020,1,Cargo,4,1,1,1,2,29.616667,31.1,EG,2020-01-01
WADI FEIRAN (EG),2020,1,Cargo,5,0,0,3,0,33.2,28.75,EG,2020-01-01
ZAFARANA TERMINAL (EG),2020,1,Cargo,29,2,0,16,2,32.683333,29.166667,EG,2020-01-01
ZEIT BAY LPG TERMINAL (EG),2020,1,Cargo,15,1,1,3,2,33.566667,27.8,EG,2020-01-01
AIN SUKHNA TERMINAL (EG),2020,1,Tanker,41,0,2,11,3,32.366667,29.583333,EG,2020-01-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2020,1,Tanker,78,3,20,7,26,29.833333,31.166667,EG,2020-01-01
AS SUWAYS (EG),2020,1,Tanker,404,8,24,134,37,32.55,29.966667,EG,2020-01-01
BUR SAFAGA (EG),2020,1,Tanker,1,0,0,0,0,33.95,26.733333,EG,2020-01-01
BUR SAID (PORT SAID) (EG),2020,1,Tanker,279,14,46,141,71,32.3,31.266667,EG,2020-01-01
DAMIETTA (EG),2020,1,Tanker,7,2,2,0,3,31.75,31.483333,EG,2020-01-01
EAST ZEIT TERMINAL (EG),2020,1,Tanker,1,0,0,1,0,33.6,27.85,EG,2020-01-01
EL HAMRA OIL TERMINAL (EG),2020,1,Tanker,7,1,1,2,1,28.866667,30.983333,EG,2020-01-01
EL ISMAILIYA (EG),2020,1,Tanker,94,6,14,64,23,32.283333,30.583333,EG,2020-01-01
EL MAADIYA (EG),2020,1,Tanker,7,1,0,1,1,30.15,31.266667,EG,2020-01-01
EL-ADABIYA (EG),2020,1,Tanker,32,1,2,10,3,32.466667,29.866667,EG,2020-01-01
MERSA MATRUH (EG),2020,1,Tanker,1,0,1,0,1,27.233333,31.35,EG,2020-01-01
NORTH AIN SUKHNA PORT (EG),2020,1,Tanker,1,0,0,0,0,32.366667,29.65,EG,2020-01-01
NUWEIBA EL MUZEIMA (EG),2020,1,Tanker,1,0,0,1,0,34.65,28.966667,EG,2020-01-01
RAS ABU ZANIMAH (EG),2020,1,Tanker,13,0,0,1,0,33.116667,29.033333,EG,2020-01-01
RAS GHARIB (EG),2020,1,Tanker,9,0,0,3,0,33.1,28.35,EG,2020-01-01
RAS SHUKHIER (EG),2020,1,Tanker,10,0,0,3,0,33.283333,28.133333,EG,2020-01-01
RAS SUDR (EG),2020,1,Tanker,2,0,0,0,0,32.7,29.583333,EG,2020-01-01
SHARM EL SHEIKH (EG),2020,1,Tanker,1,0,0,0,0,34.283333,27.85,EG,2020-01-01
SIDI KERIR (KURAYR) (EG),2020,1,Tanker,5,0,0,2,0,29.616667,31.1,EG,2020-01-01
WADI FEIRAN (EG),2020,1,Tanker,14,0,0,5,0,33.2,28.75,EG,2020-01-01
ZAFARANA TERMINAL (EG),2020,1,Tanker,14,1,0,4,1,32.683333,29.166667,EG,2020-01-01
ZEIT BAY LPG TERMINAL (EG),2020,1,Tanker,10,0,2,6,2,33.566667,27.8,EG,2020-01-01
ZEIT BAY TERMINAL (EG),2020,1,Tanker,1,0,1,0,1,33.6,27.833333,EG,2020-01-01
KILIFI (KE),2020,1,Cargo,2,0,0,0,0,39.866667,-3.633333,KE,2020-01-01
LAMU (KE),2020,1,Cargo,3,0,0,0,0,40.9,-2.266667,KE,2020-01-01
MALINDI (KE),2020,1,Cargo,1,0,0,0,0,40.133333,-3.216667,KE,2020-01-01
MOMBASA (KE),2020,1,Cargo,212,8,5,6,3,39.666667,-4.066667,KE,2020-01-01
MOMBASA (KE),2020,1,Tanker,46,0,0,2,0,39.666667,-4.066667,KE,2020-01-01
BEIRA (MZ),2020,1,Cargo,138,4,4,2,4,34.833333,-19.833333,MZ,2020-01-01
CHINDE (MZ),2020,1,Cargo,8,0,0,1,0,36.5,-18.566667,MZ,2020-01-01
IBO (MZ),2020,1,Cargo,2,0,1,0,0,40.616667,-12.333333,MZ,2020-01-01
INHAMBANE (MZ),2020,1,Cargo,5,0,0,0,0,35.4,-23.916667,MZ,2020-01-01
MAPUTO (MZ),2020,1,Cargo,163,4,4,1,1,32.583333,-25.966667,MZ,2020-01-01
MOCAMBIQUE (MZ),2020,1,Cargo,4,0,0,0,0,40.733333,-15.033333,MZ,2020-01-01
NACALA (MZ),2020,1,Cargo,49,2,1,1,1,40.666667,-14.533333,MZ,2020-01-01
PEBANE (MZ),2020,1,Cargo,2,0,0,0,0,38.15,-17.266667,MZ,2020-01-01
PEMBA (MZ),2020,1,Cargo,6,0,0,0,0,40.5,-12.966667,MZ,2020-01-01
PORTO BELO (MZ),2020,1,Cargo,2,0,0,0,0,37.183333,-17.7,MZ,2020-01-01
QUELIMANE (MZ),2020,1,Cargo,3,0,0,0,0,36.883333,-17.883333,MZ,2020-01-01
BEIRA (MZ),2020,1,Tanker,27,0,0,1,0,34.833333,-19.833333,MZ,2020-01-01
CHINDE (MZ),2020,1,Tanker,2,0,0,0,0,36.5,-18.566667,MZ,2020-01-01
MAPUTO (MZ),2020,1,Tanker,25,1,0,1,0,32.583333,-25.966667,MZ,2020-01-01
MOCAMBIQUE (MZ),2020,1,Tanker,2,0,0,0,0,40.733333,-15.033333,MZ,2020-01-01
NACALA (MZ),2020,1,Tanker,13,0,0,0,0,40.666667,-14.533333,MZ,2020-01-01
PEMBA (MZ),2020,1,Tanker,5,0,0,0,0,40.5,-12.966667,MZ,2020-01-01
ADLER (RU),2020,1,Cargo,1,0,1,0,0,39.933333,43.433333,RU,2020-01-01
AZOV (RU),2020,1,Cargo,154,69,154,0,93,39.433333,47.1,RU,2020-01-01
GELENDZHIK (RU),2020,1,Cargo,6,1,6,0,4,38.066667,44.55,RU,2020-01-01
KAVKAZ OIL TERMINAL (RU),2020,1,Cargo,575,233,575,7,360,36.65,45.333333,RU,2020-01-01
NOVOROSSIYSK (RU),2020,1,Cargo,295,66,295,14,191,37.783333,44.716667,RU,2020-01-01
ROSTOV-NA-DONU (RU),2020,1,Cargo,308,102,308,1,164,39.716667,47.166667,RU,2020-01-01
SOCHI (RU),2020,1,Cargo,2,0,2,0,0,39.733333,43.583333,RU,2020-01-01
TAGANROG (RU),2020,1,Cargo,152,72,152,0,100,38.95,47.2,RU,2020-01-01
TEMRYUK (RU),2020,1,Cargo,56,16,56,0,39,37.35,45.35,RU,2020-01-01
TUAPSE (RU),2020,1,Cargo,70,10,70,4,29,39.066667,44.1,RU,2020-01-01
YEYSK (RU),2020,1,Cargo,83,37,83,0,60,38.266667,46.733333,RU,2020-01-01
ADLER (RU),2020,1,Tanker,1,0,1,0,0,39.933333,43.433333,RU,2020-01-01
ANAPA (RU),2020,1,Tanker,3,2,3,0,1,37.316667,44.883333,RU,2020-01-01
AZOV (RU),2020,1,Tanker,19,9,19,0,7,39.433333,47.1,RU,2020-01-01
GELENDZHIK (RU),2020,1,Tanker,8,2,8,0,5,38.066667,44.55,RU,2020-01-01
KAVKAZ OIL TERMINAL (RU),2020,1,Tanker,205,45,205,7,87,36.65,45.333333,RU,2020-01-01
NOVOROSSIYSK (RU),2020,1,Tanker,247,17,247,13,139,37.783333,44.716667,RU,2020-01-01
ROSTOV-NA-DONU (RU),2020,1,Tanker,65,16,65,1,23,39.716667,47.166667,RU,2020-01-01
SOCHI (RU),2020,1,Tanker,3,0,3,0,0,39.733333,43.583333,RU,2020-01-01
TAGANROG (RU),2020,1,Tanker,31,10,31,0,11,38.95,47.2,RU,2020-01-01
TEMRYUK (RU),2020,1,Tanker,40,12,40,0,16,37.35,45.35,RU,2020-01-01
TUAPSE (RU),2020,1,Tanker,73,4,73,4,47,39.066667,44.1,RU,2020-01-01
YEYSK (RU),2020,1,Tanker,21,4,21,0,9,38.266667,46.733333,RU,2020-01-01
AL KHAIR OIL TERMINAL (SD),2020,1,Cargo,58,0,3,4,4,37.25,19.583333,SD,2020-01-01
BESHAYER OIL TERMINAL (SD),2020,1,Cargo,16,0,2,1,1,37.316667,19.4,SD,2020-01-01
SAWAKIN HARBOR (SD),2020,1,Cargo,5,0,1,1,1,37.35,19.133333,SD,2020-01-01
AL KHAIR OIL TERMINAL (SD),2020,1,Tanker,18,0,1,4,3,37.25,19.583333,SD,2020-01-01
BESHAYER OIL TERMINAL (SD),2020,1,Tanker,3,0,1,0,1,37.316667,19.4,SD,2020-01-01
Suez (EG),2020,1,Cargo,573,67,32,573,116,32.355877,30.44337,Suez Canal,2020-01-01
Suez (EG),2020,1,Tanker,178,6,23,178,31,32.355877,30.44337,Suez Canal,2020-01-01
CHAKE CHAKE (TZ),2020,1,Cargo,9,1,1,0,0,39.766667,-5.25,TZ,2020-01-01
KILWA KIVINJE (TZ),2020,1,Cargo,4,0,0,1,0,39.416667,-8.733333,TZ,2020-01-01
MIKINDANI (TZ),2020,1,Cargo,7,0,1,0,0,40.133333,-10.266667,TZ,2020-01-01
MJIMWEMA TERMINAL (TZ),2020,1,Cargo,235,7,7,10,4,39.366667,-6.816667,TZ,2020-01-01
TANGA (TZ),2020,1,Cargo,8,0,0,0,0,39.116667,-5.083333,TZ,2020-01-01
ZANZIBAR (TZ),2020,1,Cargo,49,1,3,2,1,39.183333,-6.166667,TZ,2020-01-01
DAR ES SALAAM (TZ),2020,1,Tanker,1,0,0,0,0,39.3,-6.816667,TZ,2020-01-01
MIKINDANI (TZ),2020,1,Tanker,1,0,0,0,0,40.133333,-10.266667,TZ,2020-01-01
MJIMWEMA TERMINAL (TZ),2020,1,Tanker,40,0,2,2,1,39.366667,-6.816667,TZ,2020-01-01
MTWARA (TZ),2020,1,Tanker,1,0,0,0,0,40.2,-10.266667,TZ,2020-01-01
TANGA (TZ),2020,1,Tanker,2,0,0,0,0,39.116667,-5.083333,TZ,2020-01-01
ZANZIBAR (TZ),2020,1,Tanker,27,0,1,0,0,39.183333,-6.166667,TZ,2020-01-01
ALUSHTA (UA),2020,1,Cargo,13,13,12,0,12,34.416667,44.683333,UA,2020-01-01
BALAKLAVA (UA),2020,1,Cargo,3,3,3,0,3,33.6,44.5,UA,2020-01-01
BELGOROD-DNESTROVSKY (UA),2020,1,Cargo,3,3,0,0,3,30.366667,46.183333,UA,2020-01-01
BERDYANSK (UA),2020,1,Cargo,49,49,26,2,25,36.783333,46.75,UA,2020-01-01
CHORNOMORS KE (UA),2020,1,Cargo,1,1,0,0,0,32.7,45.516667,UA,2020-01-01
